mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,equipo,fecha,url
240,40,85,.471,22,47,.468,9,11,.818,11,28,39,23,10,5,17,17,111,,,PHO,20250127,https://www.basketball-reference.com/boxscores/202501270PHO.html
240,39,89,.438,6,28,.214,20,30,.667,6,40,46,21,9,11,13,16,104,,,NOP,20250127,https://www.basketball-reference.com/boxscores/202501270TOR.html
240,43,100,.430,9,33,.273,18,23,.783,13,41,54,31,8,5,13,24,113,,,TOR,20250127,https://www.basketball-reference.com/boxscores/202501270TOR.html
240,52,86,.605,12,34,.353,9,17,.529,5,41,46,33,6,5,12,18,125,,,MIL,20250127,https://www.basketball-reference.com/boxscores/202501270UTA.html
240,41,100,.410,18,54,.333,10,13,.769,15,31,46,28,8,1,11,19,110,,,UTA,20250127,https://www.basketball-reference.com/boxscores/202501270UTA.html
240,37,79,.468,7,30,.233,19,20,.950,6,38,44,19,12,4,21,20,100,,,HOU,20250128,https://www.basketball-reference.com/boxscores/202501280ATL.html
240,36,89,.404,11,47,.234,13,16,.813,9,31,40,19,11,5,18,18,96,,,ATL,20250128,https://www.basketball-reference.com/boxscores/202501280ATL.html
240,39,76,.513,8,26,.308,17,24,.708,5,34,39,30,4,6,15,24,103,,,UTA,20250128,https://www.basketball-reference.com/boxscores/202501280GSW.html
240,36,92,.391,17,49,.347,25,31,.806,16,31,47,29,8,4,9,24,114,,,GSW,20250128,https://www.basketball-reference.com/boxscores/202501280GSW.html
240,37,72,.514,10,33,.303,20,23,.870,4,35,39,25,5,3,22,19,104,,,LAL,20250128,https://www.basketball-reference.com/boxscores/202501280PHI.html
240,43,91,.473,11,34,.324,21,25,.840,12,31,43,20,14,4,9,20,118,,,PHI,20250128,https://www.basketball-reference.com/boxscores/202501280PHI.html
240,44,87,.506,11,35,.314,13,18,.722,9,27,36,26,8,2,11,22,112,,,MIL,20250128,https://www.basketball-reference.com/boxscores/202501280POR.html
240,45,88,.511,12,28,.429,23,28,.821,17,35,52,26,6,2,15,18,125,,,POR,20250128,https://www.basketball-reference.com/boxscores/202501280POR.html
240,37,92,.402,15,49,.306,11,12,.917,10,37,47,28,3,7,15,19,100,,,CHI,20250129,https://www.basketball-reference.com/boxscores/202501290BOS.html
240,41,87,.471,18,44,.409,22,27,.815,6,39,45,32,9,3,9,13,122,,,BOS,20250129,https://www.basketball-reference.com/boxscores/202501290BOS.html
240,39,80,.488,10,32,.313,16,20,.800,7,33,40,27,11,8,11,18,104,,,BRK,20250129,https://www.basketball-reference.com/boxscores/202501290CHO.html
240,28,83,.337,10,35,.286,17,25,.680,18,34,52,18,6,7,17,19,83,,,CHO,20250129,https://www.basketball-reference.com/boxscores/202501290CHO.html
240,40,99,.404,9,39,.231,20,25,.800,17,33,50,21,8,3,14,21,109,,,OKC,20250129,https://www.basketball-reference.com/boxscores/202501290GSW.html
240,40,81,.494,13,38,.342,23,28,.821,7,35,42,30,6,7,15,24,116,,,GSW,20250129,https://www.basketball-reference.com/boxscores/202501290GSW.html
240,44,89,.494,12,34,.353,19,26,.731,9,32,41,26,7,3,15,21,119,,,DET,20250129,https://www.basketball-reference.com/boxscores/202501290IND.html
240,46,81,.568,19,38,.500,22,31,.710,5,31,36,28,7,5,13,18,133,,,IND,20250129,https://www.basketball-reference.com/boxscores/202501290IND.html
240,54,100,.540,13,42,.310,5,6,.833,13,34,47,29,10,2,7,17,126,,,CLE,20250129,https://www.basketball-reference.com/boxscores/202501290MIA.html
240,39,83,.470,15,43,.349,13,15,.867,6,29,35,27,4,4,14,5,106,,,MIA,20250129,https://www.basketball-reference.com/boxscores/202501290MIA.html
240,52,96,.542,20,43,.465,13,17,.765,16,35,51,30,6,6,19,17,137,,,DAL,20250129,https://www.basketball-reference.com/boxscores/202501290NOP.html
240,51,96,.531,15,31,.484,19,22,.864,10,26,36,31,13,6,8,15,136,,,NOP,20250129,https://www.basketball-reference.com/boxscores/202501290NOP.html
240,41,84,.488,10,28,.357,20,23,.870,11,36,47,21,3,5,14,19,112,,,DEN,20250129,https://www.basketball-reference.com/boxscores/202501290NYK.html
240,48,93,.516,14,34,.412,12,18,.667,6,29,35,33,7,2,6,16,122,,,NYK,20250129,https://www.basketball-reference.com/boxscores/202501290NYK.html
240,40,90,.444,10,41,.244,14,17,.824,14,32,46,34,5,1,12,16,104,,,SAC,20250129,https://www.basketball-reference.com/boxscores/202501290PHI.html
240,43,82,.524,12,29,.414,19,22,.864,5,30,35,30,8,1,10,20,117,,,PHI,20250129,https://www.basketball-reference.com/boxscores/202501290PHI.html
240,42,75,.560,13,29,.448,24,27,.889,4,30,34,26,8,6,16,19,121,,,MIN,20250129,https://www.basketball-reference.com/boxscores/202501290PHO.html
240,43,85,.506,12,32,.375,15,20,.750,10,26,36,30,7,6,16,25,113,,,PHO,20250129,https://www.basketball-reference.com/boxscores/202501290PHO.html
240,48,91,.527,12,24,.500,20,23,.870,17,40,57,26,7,3,17,17,128,,,LAC,20250129,https://www.basketball-reference.com/boxscores/202501290SAS.html
240,42,87,.483,14,42,.333,18,25,.720,7,23,30,27,11,5,10,22,116,,,SAS,20250129,https://www.basketball-reference.com/boxscores/202501290SAS.html
240,42,88,.477,11,31,.355,11,15,.733,7,29,36,31,12,3,14,27,106,,,TOR,20250129,https://www.basketball-reference.com/boxscores/202501290WAS.html
240,28,72,.389,5,30,.167,21,29,.724,10,33,43,17,6,5,27,21,82,,,WAS,20250129,https://www.basketball-reference.com/boxscores/202501290WAS.html
240,41,90,.456,13,39,.333,20,27,.741,10,26,36,28,10,1,11,18,115,,,ATL,20250130,https://www.basketball-reference.com/boxscores/202501300CLE.html
240,53,91,.582,13,39,.333,18,20,.900,10,39,49,34,9,3,12,19,137,,,CLE,20250130,https://www.basketball-reference.com/boxscores/202501300CLE.html
240,42,97,.433,13,32,.406,22,28,.786,19,26,45,22,6,5,12,20,119,,,HOU,20250130,https://www.basketball-reference.com/boxscores/202501300MEM.html
240,48,93,.516,9,28,.321,15,20,.750,9,28,37,23,7,6,11,25,120,,,MEM,20250130,https://www.basketball-reference.com/boxscores/202501300MEM.html
240,34,81,.420,5,26,.192,17,20,.850,13,20,33,14,8,6,16,23,90,,,ORL,20250130,https://www.basketball-reference.com/boxscores/202501300POR.html
240,41,78,.526,12,25,.480,25,31,.806,9,29,38,23,7,5,14,18,119,,,POR,20250130,https://www.basketball-reference.com/boxscores/202501300POR.html
240,49,82,.598,21,38,.553,19,24,.792,9,30,39,38,5,9,13,18,138,,,MIN,20250130,https://www.basketball-reference.com/boxscores/202501300UTA.html
240,39,77,.506,14,34,.412,21,25,.840,3,20,23,21,6,4,15,20,113,,,UTA,20250130,https://www.basketball-reference.com/boxscores/202501300UTA.html
240,49,90,.544,15,32,.469,21,22,.955,9,39,48,31,9,6,11,24,134,,,LAL,20250130,https://www.basketball-reference.com/boxscores/202501300WAS.html
240,29,91,.319,10,44,.227,28,34,.824,12,26,38,18,4,6,15,18,96,,,WAS,20250130,https://www.basketball-reference.com/boxscores/202501300WAS.html
240,44,81,.543,11,28,.393,13,20,.650,9,36,45,26,7,4,18,18,112,,,LAC,20250131,https://www.basketball-reference.com/boxscores/202501310CHO.html
240,42,96,.438,7,30,.233,13,15,.867,13,29,42,18,11,3,9,16,104,,,CHO,20250131,https://www.basketball-reference.com/boxscores/202501310CHO.html
240,37,87,.425,11,33,.333,17,21,.810,16,30,46,20,4,13,18,14,102,,,DAL,20250131,https://www.basketball-reference.com/boxscores/202501310DET.html
240,47,106,.443,9,35,.257,14,16,.875,18,29,47,18,13,6,7,15,117,,,DET,20250131,https://www.basketball-reference.com/boxscores/202501310DET.html
240,50,89,.562,19,39,.487,11,16,.688,4,44,48,41,7,7,15,20,130,,,PHO,20250131,https://www.basketball-reference.com/boxscores/202501310GSW.html
240,36,96,.375,16,44,.364,17,25,.680,14,35,49,26,11,6,12,19,105,,,GSW,20250131,https://www.basketball-reference.com/boxscores/202501310GSW.html
240,42,84,.500,16,41,.390,18,26,.692,5,30,35,32,12,7,13,16,118,,,BOS,20250131,https://www.basketball-reference.com/boxscores/202501310NOP.html
240,44,90,.489,15,37,.405,13,19,.684,10,38,48,16,7,2,20,21,116,,,NOP,20250131,https://www.basketball-reference.com/boxscores/202501310NOP.html
240,54,82,.659,12,23,.522,17,18,.944,9,26,35,39,7,2,19,17,137,,,DEN,20250131,https://www.basketball-reference.com/boxscores/202501310PHI.html
240,50,90,.556,21,40,.525,13,16,.813,11,16,27,29,12,3,14,16,134,,,PHI,20250131,https://www.basketball-reference.com/boxscores/202501310PHI.html
240,43,100,.430,12,37,.324,20,26,.769,17,30,47,24,3,8,10,19,118,,,MIL,20250131,https://www.basketball-reference.com/boxscores/202501310SAS.html
240,50,102,.490,24,50,.480,20,25,.800,13,40,53,37,7,11,6,20,144,,,SAS,20250131,https://www.basketball-reference.com/boxscores/202501310SAS.html
240,45,89,.506,18,40,.450,14,17,.824,9,43,52,34,4,9,11,18,122,,,CHI,20250131,https://www.basketball-reference.com/boxscores/202501310TOR.html
240,39,92,.424,10,30,.333,18,27,.667,7,37,44,27,6,8,7,13,106,,,TOR,20250131,https://www.basketball-reference.com/boxscores/202501310TOR.html
240,41,88,.466,7,37,.189,18,20,.900,8,35,43,29,9,9,11,16,107,,,DEN,20250201,https://www.basketball-reference.com/boxscores/202502010CHO.html
240,41,95,.432,9,26,.346,13,17,.765,13,38,51,31,5,6,12,13,104,,,CHO,20250201,https://www.basketball-reference.com/boxscores/202502010CHO.html
240,43,87,.494,10,27,.370,14,21,.667,13,33,46,24,5,8,11,16,110,,,BRK,20250201,https://www.basketball-reference.com/boxscores/202502010HOU.html
240,38,95,.400,12,39,.308,10,15,.667,14,30,44,18,6,6,11,20,98,,,HOU,20250201,https://www.basketball-reference.com/boxscores/202502010HOU.html
240,45,90,.500,14,37,.378,23,32,.719,11,33,44,31,6,4,13,23,127,,,ATL,20250201,https://www.basketball-reference.com/boxscores/202502010IND.html
240,49,90,.544,12,33,.364,22,25,.880,7,34,41,35,6,5,12,26,132,,,IND,20250201,https://www.basketball-reference.com/boxscores/202502010IND.html
240,38,83,.458,15,33,.455,14,17,.824,7,37,44,26,7,6,17,21,105,,,WAS,20250201,https://www.basketball-reference.com/boxscores/202502010MIN.html
240,38,93,.409,12,40,.300,15,18,.833,11,36,47,29,10,3,16,16,103,,,MIN,20250201,https://www.basketball-reference.com/boxscores/202502010MIN.html
240,47,81,.580,19,40,.475,15,18,.833,3,34,37,26,9,4,15,22,128,,,LAL,20250201,https://www.basketball-reference.com/boxscores/202502010NYK.html
240,44,95,.463,10,28,.357,14,19,.737,16,28,44,33,7,3,14,16,112,,,NYK,20250201,https://www.basketball-reference.com/boxscores/202502010NYK.html
240,40,100,.400,11,44,.250,19,26,.731,9,28,37,25,8,5,8,10,110,,,SAC,20250201,https://www.basketball-reference.com/boxscores/202502010OKC.html
240,57,107,.533,19,46,.413,11,16,.688,20,50,70,37,5,6,12,18,144,,,OKC,20250201,https://www.basketball-reference.com/boxscores/202502010OKC.html
240,38,84,.452,10,33,.303,22,26,.846,11,26,37,21,5,2,19,21,108,,,PHO,20250201,https://www.basketball-reference.com/boxscores/202502010POR.html
240,46,89,.517,9,31,.290,26,31,.839,10,33,43,24,11,5,10,20,127,,,POR,20250201,https://www.basketball-reference.com/boxscores/202502010POR.html
240,41,89,.461,13,42,.310,10,17,.588,12,40,52,30,7,5,14,15,105,,,MIA,20250201,https://www.basketball-reference.com/boxscores/202502010SAS.html
240,38,91,.418,12,36,.333,15,21,.714,13,35,48,27,8,3,11,18,103,,,SAS,20250201,https://www.basketball-reference.com/boxscores/202502010SAS.html
240,30,91,.330,9,41,.220,30,35,.857,11,32,43,19,9,7,8,23,99,,,ORL,20250201,https://www.basketball-reference.com/boxscores/202502010UTA.html
240,39,84,.464,14,35,.400,21,24,.875,8,43,51,26,5,7,16,27,113,,,UTA,20250201,https://www.basketball-reference.com/boxscores/202502010UTA.html
240,40,103,.388,9,43,.209,12,15,.800,10,35,45,22,6,3,9,11,101,,,DAL,20250202,https://www.basketball-reference.com/boxscores/202502020CLE.html
240,53,93,.570,26,45,.578,12,16,.750,3,48,51,39,7,8,9,17,144,,,CLE,20250202,https://www.basketball-reference.com/boxscores/202502020CLE.html
240,41,89,.461,19,52,.365,18,20,.900,11,33,44,28,7,4,20,11,119,,,CHI,20250202,https://www.basketball-reference.com/boxscores/202502020DET.html
240,54,99,.545,10,30,.333,9,13,.692,8,34,42,38,14,5,11,18,127,,,DET,20250202,https://www.basketball-reference.com/boxscores/202502020DET.html
240,52,107,.486,14,39,.359,14,22,.636,22,39,61,37,9,5,12,15,132,,,MEM,20250202,https://www.basketball-reference.com/boxscores/202502020MIL.html
240,44,91,.484,20,45,.444,11,19,.579,8,28,36,32,7,5,13,21,119,,,MIL,20250202,https://www.basketball-reference.com/boxscores/202502020MIL.html
240,42,84,.500,21,49,.429,13,16,.813,5,33,38,34,3,8,9,21,118,,,BOS,20250202,https://www.basketball-reference.com/boxscores/202502020PHI.html
240,37,82,.451,15,32,.469,21,28,.750,8,38,46,20,7,2,10,19,110,,,PHI,20250202,https://www.basketball-reference.com/boxscores/202502020PHI.html
240,41,88,.466,9,28,.321,17,21,.810,13,28,41,21,6,7,10,15,108,,,LAC,20250202,https://www.basketball-reference.com/boxscores/202502020TOR.html
240,44,85,.518,13,25,.520,14,16,.875,10,33,43,31,6,6,14,17,115,,,TOR,20250202,https://www.basketball-reference.com/boxscores/202502020TOR.html
240,44,99,.444,17,51,.333,19,23,.826,18,36,54,29,6,5,11,21,124,,,WAS,20250203,https://www.basketball-reference.com/boxscores/202502030CHO.html
240,39,89,.438,11,29,.379,25,28,.893,9,37,46,26,4,1,11,17,114,,,CHO,20250203,https://www.basketball-reference.com/boxscores/202502030CHO.html
240,38,88,.432,18,38,.474,19,22,.864,14,27,41,27,5,4,10,21,113,,,NOP,20250203,https://www.basketball-reference.com/boxscores/202502030DEN.html
240,46,92,.500,12,33,.364,21,26,.808,14,32,46,28,7,6,6,16,125,,,DEN,20250203,https://www.basketball-reference.com/boxscores/202502030DEN.html
240,42,81,.519,16,37,.432,32,39,.821,5,32,37,27,8,7,14,27,132,,,ATL,20250203,https://www.basketball-reference.com/boxscores/202502030DET.html
240,43,83,.518,9,27,.333,35,38,.921,10,31,41,31,7,2,14,25,130,,,DET,20250203,https://www.basketball-reference.com/boxscores/202502030DET.html
240,43,99,.434,8,32,.250,5,10,.500,18,34,52,23,8,2,12,26,99,,,ORL,20250203,https://www.basketball-reference.com/boxscores/202502030GSW.html
240,34,78,.436,12,39,.308,24,34,.706,9,35,44,25,9,0,13,16,104,,,GSW,20250203,https://www.basketball-reference.com/boxscores/202502030GSW.html
240,41,91,.451,12,36,.333,15,20,.750,9,39,48,31,8,2,23,18,109,,,SAS,20250203,https://www.basketball-reference.com/boxscores/202502030MEM.html
240,48,99,.485,14,36,.389,18,20,.900,10,37,47,33,17,5,15,18,128,,,MEM,20250203,https://www.basketball-reference.com/boxscores/202502030MEM.html
240,45,92,.489,10,24,.417,16,20,.800,11,36,47,23,7,6,12,16,116,,,SAC,20250203,https://www.basketball-reference.com/boxscores/202502030MIN.html
240,43,94,.457,12,40,.300,16,16,1.000,11,25,36,28,5,8,8,16,114,,,MIN,20250203,https://www.basketball-reference.com/boxscores/202502030MIN.html
240,48,104,.462,8,28,.286,14,15,.933,20,30,50,27,8,6,17,26,118,,,HOU,20250203,https://www.basketball-reference.com/boxscores/202502030NYK.html
240,47,93,.505,6,26,.231,24,30,.800,12,28,40,24,9,5,14,15,124,,,NYK,20250203,https://www.basketball-reference.com/boxscores/202502030NYK.html
240,35,93,.376,13,39,.333,13,21,.619,9,28,37,24,12,3,15,12,96,,,MIL,20250203,https://www.basketball-reference.com/boxscores/202502030OKC.html
240,51,99,.515,16,41,.390,7,8,.875,14,41,55,28,9,5,17,18,125,,,OKC,20250203,https://www.basketball-reference.com/boxscores/202502030OKC.html
265,40,85,.471,15,42,.357,24,28,.857,10,33,43,28,12,5,15,21,119,,,PHO,20250203,https://www.basketball-reference.com/boxscores/202502030POR.html
265,40,89,.449,16,40,.400,25,30,.833,14,34,48,30,6,2,13,21,121,,,POR,20250203,https://www.basketball-reference.com/boxscores/202502030POR.html
240,43,91,.473,10,42,.238,16,20,.800,6,31,37,32,13,10,9,20,112,,,IND,20250203,https://www.basketball-reference.com/boxscores/202502030UTA.html
240,39,91,.429,13,37,.351,20,30,.667,17,43,60,31,5,4,19,17,111,,,UTA,20250203,https://www.basketball-reference.com/boxscores/202502030UTA.html
240,34,83,.410,11,32,.344,18,27,.667,16,29,45,23,6,6,18,18,97,,,HOU,20250204,https://www.basketball-reference.com/boxscores/202502040BRK.html
240,38,82,.463,10,27,.370,13,17,.765,10,29,39,26,10,9,14,25,99,,,BRK,20250204,https://www.basketball-reference.com/boxscores/202502040BRK.html
240,43,90,.478,17,44,.386,21,26,.808,11,33,44,29,4,3,14,17,124,,,MIA,20250204,https://www.basketball-reference.com/boxscores/202502040CHI.html
240,48,91,.527,19,41,.463,18,22,.818,7,36,43,35,4,3,10,18,133,,,CHI,20250204,https://www.basketball-reference.com/boxscores/202502040CHI.html
240,40,98,.408,17,48,.354,15,18,.833,15,38,53,26,10,6,12,21,112,,,BOS,20250204,https://www.basketball-reference.com/boxscores/202502040CLE.html
240,36,91,.396,11,39,.282,22,26,.846,14,37,51,18,6,1,13,23,105,,,CLE,20250204,https://www.basketball-reference.com/boxscores/202502040CLE.html
240,45,81,.556,18,37,.486,14,23,.609,10,40,50,33,7,3,15,15,122,,,LAL,20250204,https://www.basketball-reference.com/boxscores/202502040LAC.html
240,34,89,.382,12,41,.293,17,19,.895,10,26,36,30,9,5,10,17,97,,,LAC,20250204,https://www.basketball-reference.com/boxscores/202502040LAC.html
240,40,85,.471,11,33,.333,25,31,.806,15,29,44,24,8,4,12,19,116,,,DAL,20250204,https://www.basketball-reference.com/boxscores/202502040PHI.html
240,47,86,.547,11,33,.333,13,19,.684,9,25,34,37,5,4,13,21,118,,,PHI,20250204,https://www.basketball-reference.com/boxscores/202502040PHI.html
240,34,81,.420,5,24,.208,16,21,.762,14,25,39,25,11,6,19,19,89,,,IND,20250204,https://www.basketball-reference.com/boxscores/202502040POR.html
240,41,92,.446,14,37,.378,16,17,.941,16,35,51,23,8,4,19,17,112,,,POR,20250204,https://www.basketball-reference.com/boxscores/202502040POR.html
240,47,94,.500,8,25,.320,19,23,.826,17,26,43,26,10,4,13,15,121,,,NYK,20250204,https://www.basketball-reference.com/boxscores/202502040TOR.html
240,43,82,.524,11,29,.379,18,19,.947,10,24,34,27,7,4,14,22,115,,,TOR,20250204,https://www.basketball-reference.com/boxscores/202502040TOR.html
240,51,101,.505,12,37,.324,12,16,.750,11,30,41,36,16,3,10,20,126,,,SAS,20250205,https://www.basketball-reference.com/boxscores/202502050ATL.html
240,48,91,.527,16,42,.381,13,18,.722,8,37,45,33,5,5,20,14,125,,,ATL,20250205,https://www.basketball-reference.com/boxscores/202502050ATL.html
240,44,81,.543,20,43,.465,11,14,.786,7,33,40,40,6,3,15,21,119,,,WAS,20250205,https://www.basketball-reference.com/boxscores/202502050BRK.html
240,36,83,.434,13,38,.342,17,23,.739,12,25,37,26,7,3,10,20,102,,,BRK,20250205,https://www.basketball-reference.com/boxscores/202502050BRK.html
240,41,81,.506,18,42,.429,12,13,.923,6,38,44,26,6,4,11,16,112,,,MIL,20250205,https://www.basketball-reference.com/boxscores/202502050CHO.html
240,38,88,.432,11,34,.324,15,20,.750,9,32,41,21,4,1,8,14,102,,,CHO,20250205,https://www.basketball-reference.com/boxscores/202502050CHO.html
240,43,93,.462,10,29,.345,23,26,.885,10,28,38,26,5,3,11,10,119,,,NOP,20250205,https://www.basketball-reference.com/boxscores/202502050DEN.html
240,57,100,.570,16,43,.372,14,15,.933,13,38,51,40,9,4,9,21,144,,,DEN,20250205,https://www.basketball-reference.com/boxscores/202502050DEN.html
240,41,85,.482,16,38,.421,20,24,.833,11,35,46,28,6,7,24,22,118,,,CLE,20250205,https://www.basketball-reference.com/boxscores/202502050DET.html
240,39,98,.398,12,37,.324,25,28,.893,17,28,45,22,13,5,12,21,115,,,DET,20250205,https://www.basketball-reference.com/boxscores/202502050DET.html
240,40,83,.482,12,36,.333,16,22,.727,6,28,34,25,9,5,11,22,108,,,CHI,20250205,https://www.basketball-reference.com/boxscores/202502050MIN.html
240,42,98,.429,20,47,.426,23,28,.821,23,36,59,27,6,8,11,15,127,,,MIN,20250205,https://www.basketball-reference.com/boxscores/202502050MIN.html
240,33,70,.471,14,36,.389,29,33,.879,3,32,35,24,3,2,22,17,109,,,PHO,20250205,https://www.basketball-reference.com/boxscores/202502050OKC.html
240,52,102,.510,12,42,.286,24,27,.889,17,29,46,24,15,4,6,23,140,,,OKC,20250205,https://www.basketball-reference.com/boxscores/202502050OKC.html
240,39,83,.470,14,34,.412,16,20,.800,13,41,54,25,3,4,22,13,108,,,MIA,20250205,https://www.basketball-reference.com/boxscores/202502050PHI.html
240,37,96,.385,12,40,.300,15,20,.750,11,28,39,22,14,4,5,15,101,,,PHI,20250205,https://www.basketball-reference.com/boxscores/202502050PHI.html
240,50,88,.568,16,31,.516,14,15,.933,9,26,35,30,8,3,11,24,130,,,ORL,20250205,https://www.basketball-reference.com/boxscores/202502050SAC.html
